"Sensitivity_Median","Sensitivity_Mean","Sensitivity_MAP","magnitude","noise","n","parent_n","parent_effect","Parameter","Median","CI","CI_low","CI_high","pd","ROPE_CI","ROPE_low","ROPE_high","ROPE_Percentage","ESS","Rhat","Prior_Distribution","Prior_Location","Prior_Scale"
0.579012310468201,0.649608767716788,0.57023131505009,10,1.18888888888889,15,1e+05,0.415957806535309,"x",0.213348039514043,89,0.0418472472009517,0.378846156715078,0.9765,89,-0.0652959733034396,0.0652959733034396,3.2294299354114,2972,1.00127858103054,"normal",0,1.09439680299516
0.380756438858664,0.911996417636352,0.0991616743905805,10,1.19379379379379,15,1e+05,0.413645795744885,"x",0.280753413962782,89,0.108380331585235,0.456690970171447,0.991,89,-0.0751217317771075,0.0751217317771075,0,2699,0.999559246680969,"normal",0,1.16210392945544
0.454966801060496,0.955034952845423,0.440402237027959,10,1.1986986986987,15,1e+05,0.408561437552104,"x",0.367235012647462,89,0.119564410144479,0.61020330082286,0.98825,89,-0.088776462587032,0.088776462587032,0,2780,1.00044936759961,"normal",0,1.58812779627906
0.146788972622368,0.166183685058797,0.108186764601452,10,1.2036036036036,15,1e+05,0.407558264714274,"x",0.568117403040767,89,0.37206556257544,0.750732503990349,1,89,-0.0858555761500525,0.0858555761500525,0,3047,0.99954747763811,"normal",0,1.72481584125216
0.148488691939879,0.168768315988926,0.130426259976757,10,1.20850850850851,15,1e+05,0.405992948730061,"x",0.463212643715992,89,0.299444295423813,0.619678008228081,1,89,-0.0839234615216777,0.0839234615216777,0,2929,1.0007002371661,"normal",0,1.44248149921157
0.29899710181885,1.4240721040513,0.308721797129679,10,1.21341341341341,15,1e+05,0.402672152037978,"x",0.773191238886737,89,0.38905139885051,1.1575304269247,0.99725,89,-0.115992119780482,0.115992119780482,0,2485,0.999616581562749,"normal",0,2.78767293478237
0.593932705847359,0.681619063563567,0.448791188140408,10,1.21831831831832,15,1e+05,0.403112749726086,"x",0.365673317808077,89,0.0646825637893906,0.691558628206352,0.968,89,-0.129922768242368,0.129922768242368,5.44790789104184,2575,1.00015510393701,"normal",0,1.89843957823993
1.23921729698014,1.38982336142881,1.27915580546868,10,1.22322322322322,15,1e+05,0.401427754051199,"x",0.1806573316193,89,-0.123534838490258,0.462605225271776,0.84275,89,-0.0629418832234891,0.0629418832234891,18.3094636338107,3629,0.999389323357185,"normal",0,1.60876677840187
0.156703525616449,0.172250276051254,0.163154171843337,10,1.22812812812813,15,1e+05,0.40199889285813,"x",0.563410561261089,89,0.360061428601126,0.737210503997716,1,89,-0.146384927047208,0.146384927047208,0,2534,0.999629628696509,"normal",0,1.70832494663841
0.795144504428664,0.900329121369783,0.70713992533139,10,1.23303303303303,15,1e+05,0.396230422824983,"x",0.308664985161833,89,-0.00336049232726978,0.662843157127832,0.93425,89,-0.0916142841047556,0.0916142841047556,8.81774782364504,2658,1.000625939158,"normal",0,1.93557034759256
0.504646237709808,0.56582434929371,0.393501610741678,10,1.23793793793794,15,1e+05,0.396261445743267,"x",0.434784608491208,89,0.112469895553608,0.762150142417126,0.9765,89,-0.126882431748021,0.126882431748021,1.15136197697276,3343,1.00002042513236,"normal",0,2.09791874869338
0.35524742116399,0.403004436289315,0.258013451124636,10,1.24284284284284,15,1e+05,0.395547303127011,"x",0.440123159786402,89,0.190528571903206,0.710790415445328,0.99275,89,-0.102529452186584,0.102529452186584,0,3171,0.99954987724531,"normal",0,1.74262976569136
2.04964180464291,4.63381431489996,1.89924780486598,10,1.24774774774775,15,1e+05,0.390099514010553,"x",0.0932301050920075,89,-0.150011950834082,0.334583843982027,0.7375,89,-0.0686389034644738,0.0686389034644738,33.1086773378264,3217,1.00068117910291,"normal",0,1.31619513950636
0.337605755460137,0.367122239021693,0.292233735078212,10,1.25265265265265,15,1e+05,0.392171746084601,"x",0.484159629282839,89,0.211519763891249,0.765602917446454,0.99575,89,-0.105814232054303,0.105814232054303,0,2745,1.00041515823762,"normal",0,1.89338273702116
0.546430575408729,0.605045447661756,0.494220191898912,10,1.25755755755756,15,1e+05,0.3867476720714,"x",0.235878906145954,89,0.0465716057733974,0.412898240135633,0.969,89,-0.0755777950690292,0.0755777950690292,3.48216793035664,2554,1.00075678843254,"normal",0,1.16000048185388
0.576485504863444,0.654732616571939,0.517144740641493,10,1.26246246246246,15,1e+05,0.387235623327595,"x",0.453341403061534,89,0.0877441093215569,0.82467339312835,0.969,89,-0.0965982161567334,0.0965982161567334,0.4212299915754,3006,0.999462599352704,"normal",0,2.32560457644541
0.332598774977402,0.375037858419819,0.302637294453583,10,1.26736736736737,15,1e+05,0.382938605572832,"x",0.248307320045118,89,0.114272070896197,0.393339892160287,0.9945,89,-0.0646605856274488,0.0646605856274488,0,3131,1.00074861071389,"normal",0,0.975652102609902
0.16491948166935,0.180677475088186,0.175418370656907,10,1.27227227227227,15,1e+05,0.380870665791098,"x",0.401207542753459,89,0.257870251254531,0.541664464935501,0.99975,89,-0.100934555789759,0.100934555789759,0,3428,0.999767282572681,"normal",0,1.27443423518687
1.09829587654404,1.25774447005975,0.840364498837338,10,1.27717717717718,15,1e+05,0.380359971818814,"x",0.216611070386224,89,-0.0750635461358867,0.545082972170315,0.87625,89,-0.100740075310649,0.100740075310649,22.9710755405785,3088,0.999493158772995,"normal",0,1.77485337760917
0.505270542184184,0.859789562515486,0.447468519256456,10,1.28208208208208,15,1e+05,0.382531256192313,"x",0.263925537272598,89,0.06052446681034,0.447151875567837,0.978,89,-0.0897973981726433,0.0897973981726433,3.03285593934288,2919,1.000224564375,"normal",0,1.23050523953521
0.294501516603705,0.33306513602595,0.252864267986374,10,1.28698698698699,15,1e+05,0.3777184009891,"x",0.47002345183103,89,0.216729089130732,0.715028739497367,0.997,89,-0.122262161896022,0.122262161896022,0,2964,1.00067313307161,"normal",0,1.75614345955195
0.338327678427036,0.383859880487353,0.236738773013308,10,1.29189189189189,15,1e+05,0.373376499914685,"x",0.411348382285515,89,0.175105761800827,0.658464816583683,0.99475,89,-0.103631043780154,0.103631043780154,0,3520,0.999875495373664,"normal",0,1.65931201085641
0.296842630098044,0.334151442092142,0.275773716284881,10,1.2967967967968,15,1e+05,0.36965087492348,"x",0.282057361151826,89,0.143062287411945,0.440412221016895,0.99775,89,-0.0816207213798438,0.0816207213798438,0,3019,0.999586372579387,"normal",0,1.06705242674134
0.14532451229491,0.161422081533675,0.135993042462209,10,1.3017017017017,15,1e+05,0.368773780049692,"x",0.41754184211366,89,0.279783851575329,0.55787685374624,1,89,-0.126617566094483,0.126617566094483,0,2937,1.00089830960693,"normal",0,1.27716777839675
0.264401859978533,0.294536358466418,0.242580539415546,10,1.30660660660661,15,1e+05,0.37233475516803,"x",0.446142282466517,89,0.249399214370308,0.681049756315433,0.997,89,-0.126175176658352,0.126175176658352,0,3334,1.00006498583428,"normal",0,1.59493747209294
0.489206834395881,0.549233202444908,0.369073509722861,10,1.31151151151151,15,1e+05,0.367230050251218,"x",0.222362888563434,89,0.0507340556502974,0.389647776769075,0.97975,89,-0.0717639856625494,0.0717639856625494,3.11710193765796,2519,0.999948612608604,"normal",0,1.05299645967824
0.73463914036864,2.36595828736207,0.667040344462859,10,1.31641641641642,15,1e+05,0.365571496972632,"x",0.322215041688728,89,-0.0329720375649427,0.633585707996408,0.9395,89,-0.103148277967466,0.103148277967466,11.2889637742207,2585,1.00258141315082,"normal",0,1.86846482454765
0.566001515890792,0.628671314118028,0.477273155119404,10,1.32132132132132,15,1e+05,0.362922278254272,"x",0.293339261754756,89,0.0388534929272164,0.525799845520644,0.96925,89,-0.078981444487738,0.078981444487738,3.42600393147992,2804,1.00118006816165,"normal",0,1.48496127062195
0.452065532765361,0.499207175843443,0.378185119866853,10,1.32622622622623,15,1e+05,0.362638098238081,"x",0.284162031310725,89,0.0697910194799918,0.476926590971001,0.98625,89,-0.10228959920157,0.10228959920157,3.28559393428812,2828,0.999696443869281,"normal",0,1.268903862192
0.32568247416334,0.364117327632825,0.290293427378836,10,1.33113113113113,15,1e+05,0.36038962032772,"x",0.393022996277796,89,0.168038439343792,0.626726918509608,0.9945,89,-0.120336061720919,0.120336061720919,0,3045,1.00053131637945,"normal",0,1.50315167864887
0.170824830001207,0.186939047848963,0.169817193198732,10,1.33603603603604,15,1e+05,0.359194042722725,"x",0.41633875175317,89,0.265655104089662,0.574460463324262,1,89,-0.128820078447256,0.128820078447256,0,2755,0.999315167885046,"normal",0,1.31597489698404
0.336454571529688,0.367433464399942,0.341103674251588,10,1.34094094094094,15,1e+05,0.356079450519869,"x",0.411810793012792,89,0.181933836457327,0.640145298147579,0.9945,89,-0.0937721711444598,0.0937721711444598,0,2978,0.999852115544967,"normal",0,1.58539555400943
0.224346992928116,0.244553035828297,0.188030432486193,10,1.34584584584585,15,1e+05,0.357042859331815,"x",0.28179395442371,89,0.150865631872999,0.400469406779488,0.998,89,-0.0847334124372239,0.0847334124372239,0,3578,0.999270236107174,"normal",0,0.960498946025578
0.136038272958216,0.153180510326861,0.0778569829566609,10,1.35075075075075,15,1e+05,0.354693777209629,"x",0.479424646696505,89,0.321812645209933,0.634300628365371,1,89,-0.0885529689305725,0.0885529689305725,0,3089,0.999749043185398,"normal",0,1.4680875511388
0.415244202055459,0.465266539996915,0.392987133226124,10,1.35565565565566,15,1e+05,0.353479607408787,"x",0.453364833258062,89,0.169872101337927,0.734488296265434,0.98775,89,-0.103314540995796,0.103314540995796,0,2781,1.00028461414652,"normal",0,1.90698997743666
0.405442359033132,0.444397074718032,0.342950284805884,10,1.36056056056056,15,1e+05,0.35067650532151,"x",0.492208287342915,89,0.203926474703606,0.826312936563291,0.98775,89,-0.130965063780783,0.130965063780783,0,2034,1.00011150757193,"normal",0,2.0797461358624
0.412108003998764,0.449579816737332,0.331753484386296,10,1.36546546546547,15,1e+05,0.349634880481432,"x",0.411558220571529,89,0.120369762560973,0.66770317682505,0.991,89,-0.0957872602105864,0.0957872602105864,0,3084,1.0015851502029,"normal",0,1.7998315976488
0.173516533493741,0.187060564413586,0.163897999052518,10,1.37037037037037,15,1e+05,0.344924689284621,"x",0.4303267744264,89,0.280679926062593,0.598188472698233,1,89,-0.108934650572206,0.108934650572206,0,3395,0.999243231290666,"normal",0,1.3590682665034
0.166598551915108,0.175845195333071,0.183001133499631,10,1.37527527527528,15,1e+05,0.345163195148107,"x",0.413970669395389,89,0.266929186208351,0.568568323148682,0.9995,89,-0.0892518615402059,0.0892518615402059,0,2590,1.00347512587555,"normal",0,1.28144120571525
0.384462465958225,0.434272578443563,0.261581855651581,10,1.38018018018018,15,1e+05,0.344073320381304,"x",0.356767100453602,89,0.147117059539683,0.573211158708494,0.993,89,-0.0945158419039911,0.0945158419039911,0,3032,1.00045673517641,"normal",0,1.47737760816086
0.342677001995118,0.385125053404463,0.268468600746643,10,1.38508508508509,15,1e+05,0.342150391267918,"x",0.459695352450714,89,0.173209475146745,0.725703964464694,0.99325,89,-0.0981294120647124,0.0981294120647124,0,2947,0.999303769040586,"normal",0,1.86380691611087
0.362146202465668,0.401967368731709,0.354557114417942,10,1.38998998998999,15,1e+05,0.342836119786201,"x",0.441779261209505,89,0.180391876944648,0.697334267024715,0.993,89,-0.115561193522987,0.115561193522987,0,3138,0.999701565460424,"normal",0,1.7372409101759
0.349081665074146,0.394878587251462,0.320186952349682,10,1.3948948948949,15,1e+05,0.339335179279181,"x",0.30842590051244,89,0.122875881484017,0.50476093435457,0.992,89,-0.0872755862161081,0.0872755862161081,0,2843,0.999642037050581,"normal",0,1.26040020858813
0.204083374879485,0.232281662823304,0.157144442421301,10,1.3997997997998,15,1e+05,0.338517309669893,"x",0.332791687204104,89,0.180941086807228,0.471833778312148,0.999,89,-0.0837731620065999,0.0837731620065999,0,3111,0.999710384897524,"normal",0,1.12522516566302
0.340084301667777,0.37770464553932,0.29699214225632,10,1.4047047047047,15,1e+05,0.336408210621364,"x",0.208659129282687,89,0.0830047501366666,0.324338177558585,0.997,89,-0.0765815726013491,0.0765815726013491,0,2768,1.0011199550339,"normal",0,0.822312326278899
0.185467235532688,0.214528180701614,0.138551738778498,10,1.40960960960961,15,1e+05,0.335713387244801,"x",0.597107649312716,89,0.374915192153316,0.842245485143486,0.99975,89,-0.155726751424341,0.155726751424341,0,2952,1.00084543736341,"normal",0,1.93687677099592
0.268499638894708,0.294809483372175,0.214700471448731,10,1.41451451451451,15,1e+05,0.332465700547625,"x",0.493614969061565,89,0.260208425028543,0.724495271575841,0.99825,89,-0.106199477029799,0.106199477029799,0,3396,0.999371928282369,"normal",0,1.73492780180206
1.10860060936633,2.1704936170508,1.00979948801466,10,1.41941941941942,15,1e+05,0.329326570568421,"x",0.314861053163567,89,-0.113048331220049,0.769154690846247,0.87725,89,-0.111505439087367,0.111505439087367,16.9896096602078,3252,1.00039562637147,"normal",0,2.46690752720031
0.526129416327133,0.612605786330818,0.372330892134214,10,1.42432432432432,15,1e+05,0.334201332276253,"x",0.206362519206895,89,0.0336723072141302,0.375911991402504,0.9725,89,-0.0645764547019824,0.0645764547019824,3.59449592811008,2834,1.00088494805183,"normal",0,1.0077925153617
0.402194740500659,0.590305467103992,0.421720829067732,10,1.42922922922923,15,1e+05,0.328727838271094,"x",0.393373905535711,89,0.15061840030909,0.622643452201143,0.993,89,-0.12123774763913,0.12123774763913,0,2917,0.999836401785996,"normal",0,1.61744779613173
0.179327994087994,0.20404227528834,0.170740121288128,10,1.43413413413413,15,1e+05,0.328396170145465,"x",0.383218470145693,89,0.238882583546877,0.531036047982378,1,89,-0.127627304190002,0.127627304190002,0,2705,1.00168989780539,"normal",0,1.22715484734503
0.733482978681747,0.808627508996705,0.724786582535113,10,1.43903903903904,15,1e+05,0.32732658528599,"x",0.223219020658166,89,-0.00700160228457159,0.44754804609772,0.9395,89,-0.077995449313101,0.077995449313101,10.137601797248,3083,1.0008005933386,"normal",0,1.34864382517483
0.334194928336549,0.375923697741017,0.296633785453246,10,1.44394394394394,15,1e+05,0.32433306435909,"x",0.247401274661132,89,0.107223397582189,0.385371182002441,0.9945,89,-0.0818767647125238,0.0818767647125238,0,2682,1.00117529836309,"normal",0,0.976982200785354
0.173092510705975,0.187966233678171,0.148086733139313,10,1.44884884884885,15,1e+05,0.323614253001233,"x",0.569654641016079,89,0.351839391864684,0.774321616182535,0.9995,89,-0.118466328949505,0.118466328949505,0,2871,1.00195730013472,"normal",0,1.78724179191886
0.54960353013116,1.17721460027103,0.481388351615263,10,1.45375375375375,15,1e+05,0.322554588681441,"x",0.273130736589612,89,0.0683209344607904,0.49868331107843,0.977,89,-0.0776904836995517,0.0776904836995517,0.89862398202752,3158,0.999783283454884,"normal",0,1.33554215385081
1.17385850081939,1.31543089429017,0.960731567860893,10,1.45865865865866,15,1e+05,0.320881237703116,"x",0.143033698693258,89,-0.0725117856140517,0.381126697502162,0.85775,89,-0.0772439884960393,0.0772439884960393,27.4922774501545,3439,0.999915537709393,"normal",0,1.2753353775095
0.207009637021125,0.230881934243898,0.207383632406242,10,1.46356356356356,15,1e+05,0.317758672826179,"x",0.419917828811604,89,0.252047708552495,0.600511343997479,0.99975,89,-0.0892019222363957,0.0892019222363957,0,2553,1.00163458985408,"normal",0,1.37474510786573
0.4889891541894,0.549477753031804,0.403034068940268,10,1.46846846846847,15,1e+05,0.317591813609864,"x",0.284410868423001,89,0.0537255142500615,0.499708462361252,0.96975,89,-0.0986870861554214,0.0986870861554214,4.32462791350744,2874,0.999649530912124,"normal",0,1.33895219630339
0.521318940228625,0.567613220750841,0.498539969947048,10,1.47337337337337,15,1e+05,0.315903437477256,"x",0.34831220418424,89,0.0728364290173784,0.619698833979889,0.9785,89,-0.0992098824572898,0.0992098824572898,2.07806795843864,2558,0.999833985556968,"normal",0,1.67486086641721
0.591570727054031,0.642713632425606,0.482998616010169,10,1.47827827827828,15,1e+05,0.314674193335985,"x",0.270768832654229,89,0.0417664772949431,0.507738346290455,0.961,89,-0.0831939134796316,0.0831939134796316,4.15613591687728,3156,0.99946333938817,"normal",0,1.4084684954613
0.878081124853991,1.00741980399137,0.63444924814056,10,1.48318318318318,15,1e+05,0.312052341535527,"x",0.229783110933535,89,-0.0368017007253936,0.506167653984903,0.913,89,-0.110043055911486,0.110043055911486,18.8991856220163,3274,0.999976577072877,"normal",0,1.59696028111245
6.15471905601279,12.7160573369298,3.15147259234944,10,1.48808808808809,15,1e+05,0.312844813707322,"x",-0.0356760339960138,89,-0.29230439556142,0.243232456662978,0.587,89,-0.0910424606720114,0.0910424606720114,47.6270710474586,2411,1.0010235223942,"normal",0,1.4135874576801
0.252082669692263,0.287451236034864,0.198455552037094,10,1.49299299299299,15,1e+05,0.308504437354642,"x",0.460766488702775,89,0.251900099404889,0.685217764138966,0.99775,89,-0.106067398744173,0.106067398744173,0,3284,1.00074824745761,"normal",0,1.63036672231165
0.346348109786738,0.373585636142186,0.354041407076834,10,1.4978978978979,15,1e+05,0.312741403850168,"x",0.306595092887482,89,0.128627361100168,0.47045959893793,0.99625,89,-0.0766923918972149,0.0766923918972149,0,3181,1.00036878094986,"normal",0,1.19921416698365
2.06631249050904,2.94192672635981,1.48681790663644,10,1.5028028028028,15,1e+05,0.305723465059506,"x",0.0771524508640809,89,-0.126676680620952,0.280244365528458,0.7315,89,-0.0615829368242137,0.0615829368242137,34.7935973041281,3276,1.00068017369576,"normal",0,1.12113918945169
0.37076802768896,0.42266574148033,0.298326020990796,10,1.50770770770771,15,1e+05,0.30168529854588,"x",0.214111617276736,89,0.0804374110286041,0.345311296791292,0.98825,89,-0.0741625299168443,0.0741625299168443,0,3177,0.999730975511652,"normal",0,0.883422678716768
0.567623737905455,5.19228840733843,0.399930116342801,10,1.51261261261261,15,1e+05,0.305876821006226,"x",0.321018944729571,89,0.0805771113189341,0.544022510042389,0.98425,89,-0.126131277751662,0.126131277751662,4.0718899185622,2787,0.999501910026634,"normal",0,1.43262442242821
0.273379413843237,0.309027117340805,0.182572752529354,10,1.51751751751752,15,1e+05,0.303541748596856,"x",0.337040768686113,89,0.173953244619514,0.511054808051635,0.99775,89,-0.0930892334763154,0.0930892334763154,0,2921,0.99997231772163,"normal",0,1.21495234204279
0.0726809572534931,0.0804274956306679,0.0615146974562563,10,1.52242242242242,15,1e+05,0.302174826549036,"x",0.40929077556718,89,0.31371320892346,0.505729667606877,1,89,-0.107711632817837,0.107711632817837,0,2800,1.00050220780998,"normal",0,1.14525641651798
0.369364792866228,0.930834827249008,0.252581710275609,10,1.52732732732733,15,1e+05,0.298894352470601,"x",0.326116910587288,89,0.119039051013304,0.511271636797883,0.99375,89,-0.0891441760987413,0.0891441760987413,0,3196,0.99989016261913,"normal",0,1.32700369187557
0.622587307246878,0.682457684791941,0.572789983710201,10,1.53223223223223,15,1e+05,0.298998851657173,"x",0.165502465788563,89,0.0219175558762175,0.320016932432031,0.9585,89,-0.0815453295368191,0.0815453295368191,13.5916877281662,3059,1.00107088062419,"normal",0,0.887207085880102
0.342409997389634,0.377513519699369,0.327880513700325,10,1.53713713713714,15,1e+05,0.299487104439382,"x",0.495621011258678,89,0.200136658556822,0.789055697062228,0.99225,89,-0.145203292989282,0.145203292989282,0,2923,1.0008424087089,"normal",0,1.93945055998874
0.498734667907387,0.569174605057088,0.414804239767069,10,1.54204204204204,15,1e+05,0.295905318015095,"x",0.221662781085832,89,0.0569037258463539,0.387879652233476,0.9765,89,-0.0624414447014262,0.0624414447014262,0.81437798371244,3030,1.00073480323556,"normal",0,1.07619450615404
1.02018506934731,1.14870494855309,0.995564328320306,10,1.54694694694695,15,1e+05,0.292988075557345,"x",0.153852205189114,89,-0.0546961062714048,0.359284322470208,0.8815,89,-0.0762019173645864,0.0762019173645864,25.0491434990171,3241,1.00018919963326,"normal",0,1.18028107419445
0.181047491085827,0.199192589253971,0.162306472347629,10,1.55185185185185,15,1e+05,0.294385811754288,"x",0.436432765503323,89,0.270329307180766,0.602517082178255,0.99975,89,-0.0974606191585924,0.0974606191585924,0,3254,0.99975804250646,"normal",0,1.40060331195309
0.380838148435352,0.429059332786391,0.29220340709517,10,1.55675675675676,15,1e+05,0.293465032257178,"x",0.277125334695392,89,0.0966050694518706,0.437298697398863,0.9925,89,-0.0964982549649482,0.0964982549649482,0,3154,1.00113948371234,"normal",0,1.16020898973557
0.722515050826125,0.825020615425709,0.578120027252262,10,1.56166166166166,15,1e+05,0.2911780297547,"x",0.281472692736485,89,0.0332692846826347,0.57858160894189,0.94925,89,-0.0873426292671548,0.0873426292671548,5.44790789104184,2849,1.00089057986388,"normal",0,1.66186205370118
0.43145202258469,0.472990727737552,0.340549325989978,10,1.56656656656657,15,1e+05,0.292325327400452,"x",0.404832017192212,89,0.106471009771337,0.677541990626202,0.9865,89,-0.137208131771563,0.137208131771563,2.106149957877,2672,0.999585538330129,"normal",0,1.78887654890125
0.455392562129563,0.612318364535303,0.356692109042293,10,1.57147147147147,15,1e+05,0.29115349552918,"x",0.243846710650996,89,0.0788287161133784,0.399161131369481,0.98775,89,-0.0889973800327828,0.0889973800327828,1.15136197697276,3311,0.999910758959983,"normal",0,1.0857874616916
0.338829738933215,0.385200277449901,0.242839252928088,10,1.57637637637638,15,1e+05,0.28670942392428,"x",0.240680280547291,89,0.108621869733058,0.381791753159551,0.9955,89,-0.0854854601922636,0.0854854601922636,0,2675,1.0009662889605,"normal",0,0.953103015674675
0.268104098812242,0.302570924277558,0.184310603949072,10,1.58128128128128,15,1e+05,0.286217721665906,"x",0.23703920863251,89,0.122194891801742,0.359765164813591,0.99775,89,-0.0805239909760875,0.0805239909760875,0,2848,1.0004051386046,"normal",0,0.866815819344123
1.30743915356254,1.54325336216555,1.31442024841941,10,1.58618618618619,15,1e+05,0.284803878675602,"x",0.150728118328756,89,-0.0890901172915858,0.379008478346059,0.846,89,-0.0838610623578921,0.0838610623578921,30.6374613872508,2637,1.00003516822775,"normal",0,1.32168412429032
0.407135208744291,0.453901285327934,0.27743867190512,10,1.59109109109109,15,1e+05,0.282918150538118,"x",0.366712779431867,89,0.141266717482454,0.603957369469595,0.99225,89,-0.0965662691808424,0.0965662691808424,0,2769,0.9998221959383,"normal",0,1.54433438400512
3.57140347377811,4.09852789424974,2.43955604165265,10,1.595995995996,15,1e+05,0.282266444808876,"x",0.0586590889135783,89,-0.203435223078011,0.3279712964415,0.6415,89,-0.0804519512114336,0.0804519512114336,40.4380791912384,3063,1.00013234759196,"normal",0,1.41544608345925
1.01801362987829,1.13033739469618,1.03515425256351,10,1.6009009009009,15,1e+05,0.279876846506884,"x",0.169025720397226,89,-0.0497498979123307,0.391285284062889,0.888,89,-0.0888684102094632,0.0888684102094632,24.880651502387,3274,1.00003235611213,"normal",0,1.25940003950532
0.859554138716397,1.18957242903115,0.860198112779345,10,1.60580580580581,15,1e+05,0.282230827179856,"x",0.268424733760295,89,-0.0170663092673082,0.585071584069899,0.92225,89,-0.104657100687295,0.104657100687295,13.4793597304128,3232,1.00030199377677,"normal",0,1.76734506198265
0.597067627064035,0.66594508635945,0.477943987086174,10,1.61071071071071,15,1e+05,0.275132677844425,"x",0.303646431555157,89,0.044685648585571,0.555643140382964,0.97,89,-0.109085516238775,0.109085516238775,6.96433586071328,3137,0.999766903639264,"normal",0,1.58442445764233
0.297605059128393,0.339242413959621,0.19660286492798,10,1.61561561561562,15,1e+05,0.276791777695499,"x",0.369082000693436,89,0.174128223418727,0.558288620253776,0.99725,89,-0.117850751789374,0.117850751789374,0,3216,0.999456251879912,"normal",0,1.37578619585089
0.702222309509992,1.52893646548219,0.608331709714565,10,1.62052052052052,15,1e+05,0.273675709532296,"x",0.273226339062526,89,0.0103824959401117,0.532632363035738,0.95175,89,-0.106448065519033,0.106448065519033,11.1766357764673,3863,0.999509938151201,"normal",0,1.58259869636696
0.579762815125434,1.15183985186771,0.587994169041576,10,1.62542542542543,15,1e+05,0.273834615529337,"x",0.239728142912832,89,0.0349790526096841,0.429076899311537,0.97275,89,-0.092648454802592,0.092648454802592,7.66638584667228,3208,0.999901825313407,"normal",0,1.2179649731073
0.407861533317651,0.451494826113959,0.367068042575461,10,1.63033033033033,15,1e+05,0.271042406227669,"x",0.350917652224389,89,0.120707629688404,0.568461288100131,0.99125,89,-0.103464496232823,0.103464496232823,0,3016,1.00055605656962,"normal",0,1.51634895339395
0.295049096719162,0.329211064124714,0.279438676994458,10,1.63523523523524,15,1e+05,0.271365023433281,"x",0.425942797025434,89,0.190576665180558,0.657014960052775,0.99425,89,-0.135143204304911,0.135143204304911,0,2792,1.00049865420778,"normal",0,1.61112614660799
0.466411617029962,0.534061781558583,0.315393809938123,10,1.64014014014014,15,1e+05,0.271956317753906,"x",0.37381003238492,89,0.106257683455027,0.652116137462998,0.98025,89,-0.107372103815537,0.107372103815537,0.11232799775344,2941,1.00178895778464,"normal",0,1.75591359317004
0.876728446424234,0.979312289044711,0.548445125478751,10,1.64504504504505,15,1e+05,0.270964519476022,"x",0.161549800446683,89,-0.0206145649337378,0.359014448151073,0.9175,89,-0.079573674333927,0.079573674333927,19.8258916034822,3409,1.00012715422425,"normal",0,1.06639690264578
0.566733902540752,0.912465834724948,0.599925393407496,10,1.64994994994995,15,1e+05,0.267371185657041,"x",0.23074810216237,89,0.0355624930602441,0.418388649783136,0.9685,89,-0.0954968135117114,0.0954968135117114,8.03145183937096,2704,1.00121069543986,"normal",0,1.15977050834455
0.664117961685886,0.724401666576356,0.572068991906583,10,1.65485485485485,15,1e+05,0.268748023770385,"x",0.235564300899989,89,0.0183087075103223,0.449646129476903,0.9605,89,-0.106002721232514,0.106002721232514,12.5807357483853,3226,0.99972964933905,"normal",0,1.29814077429763
0.613067327881954,4.82398765083225,0.551262470723529,10,1.65975975975976,15,1e+05,0.267133692745725,"x",0.242773232959667,89,0.0542250539110912,0.424674071650953,0.979,89,-0.0693836856768945,0.0693836856768945,1.76916596461668,3129,1.00003027686874,"normal",0,1.16215492333403
1.09060969774996,1.24083261487934,0.962738327193959,10,1.66466466466466,15,1e+05,0.26422655312682,"x",0.260879001255019,89,-0.0932387441476989,0.617970642831777,0.891,89,-0.105449094789614,0.105449094789614,20.1909575961808,3574,0.999698444627541,"normal",0,2.05765204928958
0.254377555090541,0.285539746459816,0.155920637303994,10,1.66956956956957,15,1e+05,0.26398652520407,"x",0.363779231510056,89,0.210585967911552,0.553222364836505,0.9975,89,-0.108477636035192,0.108477636035192,0,2704,0.999779028539609,"normal",0,1.30550833354949
1.68221928974791,12.4724761568263,1.11848633573686,10,1.67447447447447,15,1e+05,0.262784969133241,"x",0.0927651512562463,89,-0.0698807204871711,0.245717614129067,0.83725,89,-0.0804707907377101,0.0804707907377101,44.5099691098006,3048,1.00020474594513,"normal",0,0.880874500286951
1.59769429369308,2.61308482531666,0.967258123508993,10,1.67937937937938,15,1e+05,0.262387995450642,"x",0.125129189465571,89,-0.13338929414293,0.362563358644044,0.80125,89,-0.102841614863481,0.102841614863481,41.2524571749509,2993,0.99965989676953,"normal",0,1.34241666211126
0.2608112297792,0.28881428441227,0.233564468877641,10,1.68428428428428,15,1e+05,0.259317514092422,"x",0.350697171173417,89,0.180422210029766,0.512433323023249,0.99775,89,-0.0974234344505883,0.0974234344505883,0,2568,1.00088228828335,"normal",0,1.24283069678135
7.13640000733561,10.3655210455194,8.44044723497609,10,1.68918918918919,15,1e+05,0.259681600587942,"x",0.0207011941642539,89,-0.167015162721062,0.211937951380313,0.57125,89,-0.0714344412854781,0.0714344412854781,52.4290929514181,3338,0.999447193855972,"normal",0,1.01838784739712
1.41337190750036,7.70818569446779,0.912818681444637,10,1.69409409409409,15,1e+05,0.257621344061958,"x",0.179456566332439,89,-0.116967922631825,0.446879970514195,0.85375,89,-0.105133522791397,0.105133522791397,30.3566413928672,2872,1.00065318976643,"normal",0,1.54029257296972
